Customer_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,LoanAmount,Monthly_Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
27471,M,Single,0,College Graduate,No,91000,433224,6,1,Rural,N
24546,M,Single,2,College Graduate,No,77268,306774,96,1,Urban,Y
22339,M,Married,3+,College Graduate,Yes,70000,179199,96,1,Urban,Y
9224,F,Single,2,College Graduate,No,40000,236748,48,1,Urban,Y
20065,M,Married,0,College Graduate,Yes,63000,338574,108,1,Rural,Y
20405,M,Married,3+,College Graduate,Yes,64900,361867,36,1,Rural,N
15684,M,Single,2,College Graduate,No,53500,285562,36,1,Rural,Y
30487,F,Single,2,College Graduate,No,120000,206586,96,0,Urban,Y
15881,M,Single,0,College Graduate,No,54000,211515,60,1,Urban,Y
6129,M,Single,3+,High School Graduate,No,34000,305565,6,1,Rural,Y
9250,M,Married,3+,College Graduate,No,40000,283340,24,1,Urban,N
20237,F,Married,2,College Graduate,No,64000,186646,24,1,Urban,Y
10588,M,Single,2,College Graduate,No,42504,144353,120,1,Rural,Y
13735,F,Single,2,College Graduate,No,50000,277351,120,0,Urban,N
530,F,Single,1,College Graduate,No,15600,52882,108,1,Urban,N
30418,F,Married,0,College Graduate,No,120000,388125,12,1,Rural,Y
30468,M,Married,2,College Graduate,Yes,120000,187870,72,1,Urban,Y
2227,M,Married,0,College Graduate,No,24044,430562,72,0,Urban,N
17158,M,Single,0,College Graduate,No,56100,292300,24,1,Rural,Y
13324,F,Married,0,College Graduate,No,48400,354767,24,1,Rural,Y
15899,F,Married,0,College Graduate,No,54000,497063,36,0,Rural,Y
3645,F,Single,0,College Graduate,No,29000,435099,60,0,Rural,Y
1863,M,Married,0,College Graduate,No,24000,316173,120,1,Urban,Y
8416,M,Single,2,College Graduate,No,38400,73408,120,1,Rural,N
31506,F,Married,0,College Graduate,Yes,138000,397673,24,1,Urban,Y
30568,M,Married,0,College Graduate,No,120000,360079,6,0,Urban,N
4794,F,Married,0,High School Graduate,No,30796,121727,72,1,Rural,N
24177,M,Single,0,College Graduate,No,75000,192980,120,1,Urban,Y
1372,F,Single,0,College Graduate,No,21000,123914,84,1,Urban,Y
6118,F,Single,1,College Graduate,No,34000,363531,84,1,Urban,N
3864,M,Single,0,College Graduate,No,30000,429540,12,0,Urban,Y
7651,M,Married,3+,High School Graduate,No,36588,218607,72,1,Rural,Y
8394,M,Single,1,College Graduate,No,38400,417618,120,1,Urban,Y
24799,M,Married,3+,College Graduate,Yes,78000,460271,84,1,Rural,Y
14191,M,Married,1,College Graduate,No,50000,148877,96,1,Rural,N
5586,M,Single,0,High School Graduate,No,32678,168965,108,1,Rural,Y
30708,M,Single,0,College Graduate,Yes,120000,431566,12,1,Urban,Y
13012,F,Married,0,College Graduate,No,48000,194507,48,1,Urban,Y
24399,M,Single,1,College Graduate,Yes,76344,440052,60,1,Urban,Y
21515,M,Married,3+,College Graduate,No,67900,392277,96,0,Urban,Y
27701,M,Single,1,College Graduate,Yes,93000,69516,108,1,Rural,N
8937,F,Married,1,College Graduate,No,39996,275878,6,0,Rural,N
13036,F,Married,1,College Graduate,No,48000,70686,6,0,Rural,Y
18087,F,Married,3+,College Graduate,No,59300,386050,48,1,Rural,Y
3967,F,Single,3+,High School Graduate,No,30000,130787,6,1,Urban,Y
5396,M,Single,1,College Graduate,No,32001,237958,12,1,Urban,Y
10537,M,Married,2,College Graduate,No,42240,52300,36,1,Rural,N
15736,M,Single,3+,College Graduate,No,53995,327039,108,0,Rural,Y
4584,F,Married,0,High School Graduate,No,30000,490948,120,1,Rural,N
17196,F,Married,0,College Graduate,No,56400,105307,24,1,Rural,Y
13216,F,Single,3+,College Graduate,No,48000,129721,24,1,Rural,Y
20491,F,Married,3+,College Graduate,No,65000,421641,48,1,Rural,N
28079,F,Single,0,College Graduate,Yes,95600,65251,72,0,Urban,N
28511,M,Single,0,College Graduate,Yes,99100,270670,24,1,Urban,N
24188,F,Single,0,College Graduate,No,75000,277625,72,1,Rural,N
151,M,Married,0,College Graduate,No,11808,490457,72,0,Rural,N
4917,F,Married,1,College Graduate,No,31000,458073,6,0,Rural,Y
22698,M,Married,0,College Graduate,Yes,71000,354460,60,1,Urban,N
1449,M,Single,0,College Graduate,No,21600,493027,72,1,Rural,Y
12946,M,Married,0,College Graduate,No,48000,482509,72,1,Urban,N
9446,F,Married,0,College Graduate,No,40000,217574,12,1,Urban,N
12817,F,Married,3+,College Graduate,No,48000,284541,120,0,Rural,Y
6205,M,Married,2,College Graduate,No,34000,110289,24,1,Rural,N
16970,M,Single,0,College Graduate,No,56000,170639,12,1,Rural,Y
25357,M,Single,1,College Graduate,No,80000,257497,72,1,Rural,N
17538,M,Single,3+,College Graduate,No,57600,465473,96,1,Urban,Y
15374,M,Single,0,College Graduate,No,52500,133187,48,1,Urban,Y
21275,F,Married,3+,College Graduate,No,66500,482846,12,1,Urban,N
1088,M,Single,0,High School Graduate,No,20000,129043,48,1,Rural,Y
5134,F,Single,0,High School Graduate,No,31800,235028,36,1,Rural,N
8137,M,Married,0,College Graduate,No,38000,176386,6,1,Rural,Y
5341,M,Single,1,High School Graduate,No,32000,90803,108,0,Rural,Y
26217,M,Single,0,College Graduate,No,85000,182793,6,1,Rural,N
26220,M,Single,2,College Graduate,No,85000,118042,24,0,Urban,Y
25050,F,Single,0,College Graduate,No,80000,421970,72,1,Urban,Y
17754,M,Single,1,College Graduate,No,58000,107645,108,1,Rural,Y
14155,M,Single,3+,College Graduate,No,50000,101859,72,1,Rural,Y
25229,F,Single,0,College Graduate,Yes,80000,357781,96,1,Rural,Y
16275,F,Married,0,College Graduate,No,54780,56429,36,1,Rural,N
8781,F,Single,2,College Graduate,No,39600,191443,48,1,Rural,Y
24376,F,Single,2,College Graduate,No,76000,164717,120,1,Rural,N
30102,M,Married,3+,College Graduate,No,115000,68316,96,0,Rural,Y
11291,M,Single,2,College Graduate,No,44400,279863,108,1,Rural,Y
507,F,Single,2,High School Graduate,No,15436,75210,84,1,Rural,Y
26646,M,Married,3+,College Graduate,Yes,86240,187015,72,1,Urban,Y
30162,M,Single,1,College Graduate,Yes,115000,152393,108,0,Urban,N
22333,M,Single,3+,College Graduate,Yes,70000,278857,6,1,Rural,Y
22193,M,Married,2,College Graduate,Yes,70000,380501,12,1,Rural,N
27411,F,Married,0,College Graduate,Yes,90000,279932,36,0,Rural,N
15598,M,Married,0,College Graduate,No,53000,150418,96,1,Urban,N
24845,M,Married,2,College Graduate,No,78411,486641,12,1,Rural,Y
5144,F,Single,0,College Graduate,No,31820,358616,60,1,Rural,N
23097,M,Married,0,College Graduate,Yes,72000,103488,48,1,Rural,Y
23850,M,Single,0,College Graduate,No,75000,339092,6,0,Urban,N
27671,M,Married,3+,College Graduate,No,92800,198897,24,1,Urban,Y
22109,F,Married,0,College Graduate,No,70000,250650,36,1,Rural,N
27279,F,Married,1,College Graduate,No,90000,97952,36,1,Urban,Y
13261,F,Married,0,College Graduate,No,48000,250415,108,1,Rural,N
22077,F,Married,0,College Graduate,No,70000,372250,96,1,Urban,Y
28171,M,Single,2,College Graduate,No,96000,167776,6,1,Urban,Y
3545,M,Single,0,College Graduate,No,28800,316412,48,1,Rural,Y
17452,F,Single,1,College Graduate,Yes,57300,331254,72,0,Urban,N
25889,M,Married,2,College Graduate,No,83000,287921,36,1,Rural,Y
1428,M,Married,3+,High School Graduate,No,21600,103320,6,1,Urban,Y
4176,F,Single,3+,High School Graduate,No,30000,78512,84,1,Urban,Y
27472,M,Single,0,College Graduate,Yes,91000,312838,24,1,Rural,N
10166,M,Married,2,College Graduate,No,42000,458806,60,1,Urban,Y
2065,M,Married,3+,High School Graduate,No,24000,292771,72,1,Urban,Y
26782,F,Married,0,College Graduate,Yes,87500,229566,96,0,Urban,Y
380,M,Single,2,High School Graduate,No,14400,410615,48,1,Urban,Y
28066,M,Married,0,College Graduate,No,95080,71822,36,1,Urban,Y
25059,M,Single,1,College Graduate,Yes,80000,409924,60,0,Urban,Y
10159,M,Married,3+,College Graduate,No,42000,178428,60,0,Rural,Y
12992,M,Married,1,College Graduate,No,48000,317570,120,1,Urban,Y
11871,F,Married,0,College Graduate,No,45000,342193,120,1,Urban,Y
14214,F,Married,3+,College Graduate,No,50000,138431,108,1,Urban,Y
736,F,Single,0,College Graduate,No,18000,65838,36,1,Urban,N
29948,F,Married,2,College Graduate,Yes,112000,350798,96,1,Rural,Y
13960,M,Married,0,College Graduate,No,50000,162824,72,1,Rural,Y
252,F,Married,0,High School Graduate,No,12540,183745,120,1,Urban,N
31344,F,Single,2,College Graduate,No,133000,219030,84,1,Urban,N
29110,F,Married,0,College Graduate,Yes,102996,187634,108,0,Urban,Y
7592,M,Single,2,High School Graduate,No,36153,262414,36,0,Rural,Y
927,M,Married,,College Graduate,No,19000,141373,108,1,Urban,Y
2653,F,Single,2,High School Graduate,No,25440,237330,36,1,Rural,Y
5567,M,Single,0,College Graduate,No,32500,348199,12,0,Urban,Y
16022,M,Married,2,College Graduate,No,54000,253137,48,1,Urban,N
13294,F,Single,0,College Graduate,No,48000,186503,12,1,Rural,N
11878,M,Single,0,College Graduate,No,45000,359613,72,1,Urban,Y
24112,M,Married,2,College Graduate,No,75000,480312,12,1,Rural,Y
18880,M,Single,3+,College Graduate,Yes,60000,373861,60,1,Urban,Y
20404,M,Married,1,College Graduate,No,64900,168386,72,0,Urban,Y
3098,F,Married,2,College Graduate,No,27200,252174,6,1,Urban,Y
29423,M,Married,1,College Graduate,No,106000,50768,84,1,Rural,Y
31467,M,Married,0,College Graduate,No,136000,391168,60,0,Rural,Y
23843,F,Single,0,College Graduate,Yes,75000,448304,120,1,Urban,Y
29540,M,Married,2,College Graduate,No,108000,57364,24,1,Rural,Y
16823,M,Single,0,College Graduate,No,55000,422792,60,1,Urban,Y
22157,M,Single,2,College Graduate,Yes,70000,114741,48,1,Rural,Y
8781,F,Single,2,College Graduate,No,39600,191443,48,1,Rural,Y
1186,F,Single,1,High School Graduate,No,20000,92875,84,1,Urban,Y
25911,M,Single,2,College Graduate,No,83004,461873,84,1,Rural,Y
3931,F,Single,0,College Graduate,No,30000,276989,24,1,Urban,Y
10656,M,Married,0,College Graduate,No,43000,432739,108,1,Rural,Y
21527,M,Single,3+,College Graduate,No,68000,425143,36,0,Urban,Y
13030,M,Single,0,College Graduate,No,48000,335313,72,1,Rural,Y
18042,F,Married,0,College Graduate,Yes,59000,205771,24,1,Rural,N
21975,M,Married,0,College Graduate,Yes,69867,136471,60,0,Rural,Y
19720,F,Married,3+,College Graduate,No,62050,216330,84,0,Rural,N
18396,F,Single,1,College Graduate,No,60000,170225,6,1,Rural,Y
7086,M,Married,0,College Graduate,No,36000,140772,48,1,Urban,Y
4747,M,Married,0,College Graduate,No,30500,307792,120,1,Rural,N
17164,M,Single,2,College Graduate,Yes,56100,398355,120,0,Rural,N
3204,M,Single,1,High School Graduate,No,27880,301448,48,1,Urban,N
3604,F,Married,2,College Graduate,No,29000,362630,72,0,Rural,Y
5882,F,Married,0,College Graduate,No,33390,233348,6,1,Urban,Y
22373,M,Married,0,College Graduate,Yes,70000,255349,72,1,Urban,Y
27347,M,Single,0,College Graduate,No,90000,231854,6,1,Rural,Y
23433,F,Single,0,College Graduate,Yes,74000,460028,48,1,Rural,Y
27061,M,Single,0,College Graduate,Yes,90000,158673,96,0,Rural,Y
135,M,Married,2,High School Graduate,No,11000,234348,60,1,Urban,Y
21673,M,Married,0,College Graduate,Yes,68000,345663,120,1,Urban,Y
2275,F,Single,3+,College Graduate,No,24840,476505,6,0,Rural,Y
1813,F,Single,3+,High School Graduate,No,23500,382390,120,1,Rural,Y
23984,M,Single,0,College Graduate,No,75000,324713,24,1,Rural,Y
15302,F,Married,0,College Graduate,No,52000,433803,12,1,Rural,Y
28308,M,Single,0,College Graduate,Yes,97000,391255,108,1,Rural,N
10769,M,Married,0,College Graduate,No,43000,103375,84,1,Rural,Y
11649,F,Married,1,College Graduate,No,45000,293283,60,1,Urban,N
7383,F,Single,3+,High School Graduate,No,36000,401637,108,1,Urban,N
2799,M,Single,2,High School Graduate,No,26000,311313,96,0,Rural,Y
20779,F,Single,0,College Graduate,Yes,65000,262040,96,0,Rural,Y
22737,F,Married,0,College Graduate,Yes,71250,233595,108,1,Rural,N
9401,M,Married,1,College Graduate,No,40000,328348,12,1,Urban,Y
2071,F,Single,0,High School Graduate,No,24000,58448,96,1,Urban,Y
23682,F,Single,0,College Graduate,Yes,75000,499134,84,1,Urban,N
24670,M,Single,1,College Graduate,Yes,78000,335985,48,1,Urban,N
16982,M,Single,2,College Graduate,Yes,56000,328943,84,1,Rural,Y
23672,M,Married,0,College Graduate,Yes,75000,208006,84,0,Urban,Y
6072,M,Married,0,College Graduate,No,33996,368217,24,0,Rural,Y
7370,F,Married,0,High School Graduate,No,36000,426691,72,1,Rural,Y
15840,M,Married,0,College Graduate,No,54000,79793,60,1,Rural,Y
9317,M,Single,0,College Graduate,No,40000,181617,96,1,Urban,Y
3290,F,Single,0,High School Graduate,No,28000,54972,36,1,Urban,N
29281,M,Married,3+,College Graduate,No,105000,79725,6,1,Rural,N
13304,F,Single,3+,College Graduate,No,48096,71695,6,1,Rural,Y
7830,F,Single,0,High School Graduate,No,37000,255548,72,1,Rural,Y
27337,M,Married,2,College Graduate,Yes,90000,281186,108,1,Urban,N
1435,M,Married,2,College Graduate,No,21600,93396,12,1,Rural,N
13016,F,Single,0,College Graduate,No,48000,413758,24,1,Urban,Y
18652,M,Married,0,College Graduate,Yes,60000,155276,60,0,Urban,N
2036,F,Single,0,College Graduate,No,24000,178600,60,1,Rural,Y
24248,F,Single,1,College Graduate,No,75531,64167,108,1,Rural,N
1241,F,Single,2,College Graduate,No,20140,396338,48,1,Urban,N
24391,M,Single,1,College Graduate,Yes,76248,494583,72,1,Urban,Y
24055,F,Married,0,College Graduate,No,75000,432121,72,0,Urban,Y
12570,M,Married,3+,College Graduate,No,47000,261681,60,0,Urban,Y
26759,M,Single,0,College Graduate,Yes,87000,381180,60,1,Urban,N
467,F,Single,0,High School Graduate,No,15000,495229,6,1,Urban,Y
14635,F,Single,0,College Graduate,Yes,50400,403892,6,1,Rural,Y
19954,M,Single,0,College Graduate,Yes,63000,307577,6,0,Urban,N
31689,M,Single,1,College Graduate,Yes,141996,246951,12,1,Urban,Y
14487,M,Single,0,College Graduate,No,50000,410964,108,0,Rural,N
25171,M,Single,0,College Graduate,No,80000,52327,108,1,Rural,Y
11834,F,Married,1,College Graduate,No,45000,143511,24,1,Rural,Y
9777,F,Single,2,College Graduate,No,41000,434534,72,1,Urban,Y
30379,F,Single,1,College Graduate,No,119500,206931,24,1,Rural,N
7409,F,Married,3+,College Graduate,No,36000,473331,12,1,Urban,N
31080,M,Married,0,College Graduate,No,127500,163323,96,1,Rural,Y
9702,M,Married,2,College Graduate,No,40800,196710,12,1,Rural,Y
17340,F,Single,2,College Graduate,No,57000,475210,24,1,Urban,N
14249,F,Married,0,College Graduate,No,50000,373601,108,1,Rural,Y
14215,M,Single,0,College Graduate,No,50000,347783,6,1,Rural,N
25090,F,Married,0,College Graduate,No,80000,481586,60,1,Urban,Y
3462,F,Single,2,College Graduate,No,28800,464261,72,1,Rural,Y
3481,F,Married,0,College Graduate,No,28800,50134,60,1,Urban,Y
29564,M,Married,2,College Graduate,Yes,108000,114898,6,1,Rural,N
18448,M,Married,0,College Graduate,No,60000,154731,12,1,Rural,Y
24252,M,Single,1,College Graduate,No,75600,423091,84,0,Rural,Y
1541,M,Single,0,College Graduate,No,21996,129950,60,0,Rural,Y
30468,M,Married,2,College Graduate,Yes,120000,187870,72,1,Urban,Y
5078,M,Single,0,College Graduate,No,31500,439122,96,1,Urban,Y
14684,F,Single,1,College Graduate,Yes,50724,307795,108,1,Urban,Y
21111,M,Married,0,College Graduate,No,66000,339418,108,1,Rural,Y
22691,M,Single,1,College Graduate,No,71000,302416,6,1,Urban,Y
7759,M,Single,0,High School Graduate,No,37000,302942,120,0,Urban,Y
1179,F,Married,1,College Graduate,No,20000,338751,108,1,Rural,Y
6581,M,Single,2,College Graduate,No,35000,346693,108,1,Rural,Y
7859,F,Married,1,High School Graduate,No,37008,152499,120,1,Urban,Y
19934,M,Single,1,College Graduate,Yes,63000,333254,60,1,Rural,Y
15226,F,Married,0,College Graduate,No,52000,159131,72,1,Rural,Y
13597,F,Married,0,College Graduate,No,49110,212794,84,1,Urban,Y
15270,F,Married,2,College Graduate,Yes,52000,345252,6,1,Urban,N
23745,F,Married,3+,College Graduate,Yes,75000,341621,6,1,Rural,Y
21107,M,Single,0,College Graduate,No,66000,146540,36,0,Rural,Y
22815,F,Single,2,College Graduate,Yes,72000,55470,6,0,Urban,Y
17691,M,Married,2,College Graduate,No,58000,289302,60,1,Rural,N
23200,M,Single,0,College Graduate,Yes,72644,113397,108,1,Rural,N
2297,F,Married,0,College Graduate,No,24972,277969,36,0,Rural,Y
22080,M,Married,0,College Graduate,No,70000,195725,60,1,Urban,N
13973,F,Single,1,College Graduate,No,50000,163792,6,1,Urban,Y
29621,M,Single,0,College Graduate,No,109000,271522,48,0,Urban,Y
2545,M,Single,0,High School Graduate,No,25000,493737,36,1,Rural,Y
26696,M,Married,3+,College Graduate,Yes,87000,76052,6,1,Rural,Y
12341,M,Married,1,College Graduate,No,46080,487374,108,1,Urban,Y
24382,M,Married,1,College Graduate,Yes,76113,402836,120,1,Rural,Y
15239,M,Married,3+,College Graduate,No,52000,371714,36,1,Rural,Y
7791,F,Single,0,College Graduate,No,37000,460933,72,1,Urban,Y
23568,F,Single,3+,College Graduate,No,74360,359711,12,0,Urban,N
19457,M,Married,0,College Graduate,Yes,61500,349365,120,1,Rural,N
3405,M,Married,0,College Graduate,No,28500,57703,6,1,Urban,Y
1108,M,Married,0,High School Graduate,No,20000,358958,120,1,Rural,Y
23625,M,Single,2,College Graduate,No,74800,68301,24,1,Rural,Y
15281,F,Married,0,College Graduate,Yes,52000,439733,24,1,Rural,Y
13337,F,Married,3+,College Graduate,No,48500,175826,84,1,Rural,N
26029,M,Single,0,College Graduate,No,84000,190357,96,1,Rural,Y
4530,M,Married,2,High School Graduate,No,30000,107560,84,1,Rural,N
4123,M,Married,2,High School Graduate,No,30000,467706,120,1,Rural,Y
25384,M,Single,3+,College Graduate,No,80000,101872,96,1,Urban,N
2453,M,Single,2,High School Graduate,No,25000,159339,60,0,Rural,N
4693,F,Single,2,College Graduate,No,30000,90851,84,0,Urban,Y
26836,M,Married,0,College Graduate,Yes,88000,309027,48,1,Rural,N
2235,F,Single,3+,High School Graduate,No,24240,461466,72,1,Urban,Y
15203,F,Single,0,College Graduate,No,52000,232328,72,1,Urban,Y
12219,F,Married,0,College Graduate,No,46000,454518,108,1,Urban,Y
28382,M,Married,1,College Graduate,Yes,98000,375388,6,1,Rural,N
8556,M,Single,1,College Graduate,No,39000,90934,6,1,Urban,Y
22863,M,Single,1,College Graduate,Yes,72000,273988,60,1,Urban,N
8513,F,Single,0,College Graduate,No,39000,409737,96,1,Rural,Y
9449,M,Married,0,College Graduate,No,40000,252862,72,1,Urban,N
17421,M,Single,2,College Graduate,Yes,57016,64671,6,1,Rural,Y
2291,M,Married,0,College Graduate,No,24960,129077,72,0,Rural,N
26174,M,Married,2,College Graduate,Yes,84996,305662,48,1,Rural,Y
7002,M,Single,1,College Graduate,No,35496,345705,24,1,Urban,Y
9228,M,Single,0,College Graduate,No,40000,152629,12,1,Urban,Y
29941,M,Married,2,College Graduate,No,112000,330490,72,1,Rural,Y
29643,M,Single,0,College Graduate,Yes,109200,498386,120,1,Urban,Y
25469,M,Single,3+,College Graduate,No,80004,440230,6,1,Rural,N
24190,M,Single,0,College Graduate,No,75000,97271,24,1,Rural,Y
28236,F,Single,0,College Graduate,No,96050,309631,48,1,Urban,Y
21263,M,Married,3+,College Graduate,Yes,66330,327251,108,0,Rural,Y
24707,M,Single,2,College Graduate,No,78000,134717,60,1,Urban,Y
17137,M,Single,0,College Graduate,Yes,56004,329858,12,1,Urban,Y
22204,M,Single,1,College Graduate,Yes,70000,393680,84,1,Urban,Y
18445,F,Married,3+,College Graduate,No,60000,194176,60,0,Urban,Y
19886,M,Married,3+,College Graduate,Yes,62900,440117,108,1,Rural,Y
4877,M,Single,0,High School Graduate,No,31000,335236,6,1,Rural,N
19572,M,Married,2,College Graduate,No,62000,197776,24,0,Urban,Y
31004,M,Married,2,College Graduate,Yes,125000,492002,36,0,Urban,Y
2549,M,Married,2,College Graduate,No,25000,121268,36,0,Rural,N
13451,M,Single,0,College Graduate,No,49000,150187,12,1,Rural,N
1867,M,Married,2,College Graduate,No,24000,280363,24,1,Rural,Y
5284,M,Married,0,College Graduate,No,32000,430924,12,0,Urban,Y
7497,M,Married,2,High School Graduate,No,36000,373607,48,0,Rural,Y
11386,M,Single,0,College Graduate,No,45000,252300,24,1,Urban,Y
6921,F,Married,0,High School Graduate,No,35004,81975,84,1,Urban,Y
18788,F,Single,0,College Graduate,No,60000,487167,24,1,Urban,Y
21173,F,Single,0,College Graduate,No,66000,244904,72,0,Urban,N
21850,M,Single,0,College Graduate,No,69000,92554,108,1,Rural,Y
24639,F,Single,1,College Graduate,No,78000,165949,60,1,Urban,Y
6460,M,Married,1,High School Graduate,No,34884,154438,120,1,Rural,N
19440,M,Single,3+,College Graduate,Yes,61425,243854,48,1,Rural,Y
29325,M,Married,3+,College Graduate,Yes,105000,198394,60,1,Urban,Y
16033,F,Married,0,College Graduate,Yes,54000,72970,60,1,Rural,Y
27113,M,Single,2,College Graduate,Yes,90000,420010,60,1,Urban,Y
21316,M,Married,0,College Graduate,No,66912,385910,120,1,Rural,Y
7354,F,Single,0,High School Graduate,No,36000,214051,6,1,Rural,Y
28393,M,Married,3+,College Graduate,Yes,98000,178880,6,0,Rural,N
14481,M,Married,2,College Graduate,No,50000,427800,12,0,Urban,N
11835,M,Single,0,College Graduate,No,45000,351258,120,1,Urban,Y
